0.2805555555556	0.8080000000000
0.3200000000000	0.1720000000000
0.2107142857143	1.4100000000000
0.2107692307692	1.4520000000000
0.4201183431953	0.1225000000000
0.2861111111111	0.1517000000000
0.4382022471910	0.1539000000000
0.4382022471910	0.1179000000000
0.2861111111111	0.2496000000000
0.3896713615023	0.1410000000000
0.4201183431953	0.1731000000000
0.3595041322314	0.1434000000000
0.3966480446927	0.1673000000000
0.3595041322314	0.6345000000000
0.3595041322314	0.2258000000000
0.3896713615023	0.1377000000000
0.2734584450402	0.6107000000000
0.3896713615023	0.1011000000000
0.3966480446927	0.1171000000000
0.3896713615023	0.1094000000000
0.3595041322314	0.1002000000000
0.3966480446927	0.1903000000000
0.3595041322314	0.1466000000000
0.3966480446927	0.1060000000000
0.3966480446927	0.1035000000000
0.3595041322314	0.1356000000000
0.3595041322314	0.1480000000000
0.3966480446927	0.1277000000000
0.3595041322314	0.1236000000000
0.3595041322314	0.1238000000000
0.3502109704641	0.1059000000000
0.3595041322314	0.2611000000000
0.3137254901961	0.1764000000000
0.3595041322314	0.1516000000000
0.4201183431953	0.1004000000000
0.3595041322314	0.2653000000000
0.3595041322314	0.1152000000000
0.3595041322314	0.1227000000000
0.3595041322314	0.3090000000000
0.2734584450402	0.3006000000000
0.3966480446927	0.1147000000000
0.3896713615023	0.2156000000000
0.2734584450402	0.1431000000000
0.4201183431953	0.1322000000000
0.3595041322314	0.1597000000000
0.3966480446927	0.3305000000000
0.3595041322314	0.1313000000000
0.3595041322314	0.2084000000000
0.3966480446927	0.1763000000000
0.3595041322314	0.2155000000000
0.3595041322314	0.1491000000000
0.4201183431953	0.1535000000000
0.3595041322314	0.1772000000000
0.2861111111111	0.1392000000000
0.3595041322314	0.1583000000000
0.3966480446927	0.1395000000000
0.3966480446927	0.1164000000000
0.3595041322314	0.1890000000000
0.3723849372385	0.1482000000000
0.3595041322314	0.2709000000000
0.3502109704641	0.1049000000000
0.2861111111111	0.4298000000000
0.3299319727891	0.2224000000000
0.3595041322314	0.1051000000000
0.3137254901961	0.1217000000000
0.3137254901961	0.2419000000000
0.3137254901961	0.1576000000000
0.3502109704641	0.1001000000000
0.3966480446927	0.1012000000000
0.3966480446927	0.1312000000000
0.2734584450402	0.1139000000000
0.3137254901961	0.1058000000000
0.3125000000000	0.7300000000000
